"","species","cell","year","elev_factor","arr_GAM_mean","arr_GAM_sd"
"426","Tree Swallow",595,2014,0,99.2376666666667,2.07539963624011
"427","Tree Swallow",618,2014,0,93.156,1.95403942898554
"428","Tree Swallow",619,2014,0,97.1283333333333,1.42987601001749
"429","Tree Swallow",620,2014,0,98.2023333333333,1.52889079332313
"430","Tree Swallow",621,2014,0,98.4103333333333,1.62403993920416
"431","Tree Swallow",621,2014,1,105.376666666667,4.55101008419938
"432","Tree Swallow",622,2014,0,96.1686666666667,2.9436553111881
"433","Tree Swallow",622,2014,1,106.568333333333,5.58782054725976
"434","Tree Swallow",646,2014,0,78.9436666666667,1.97917464270111
"435","Tree Swallow",647,2014,0,85.476,1.91676341628222
"436","Tree Swallow",648,2014,0,89.9136666666667,1.77160739249416
"437","Tree Swallow",648,2014,1,90.718,1.67394046854444
"438","Tree Swallow",649,2014,0,87.7916666666667,2.18201381380828
"439","Tree Swallow",674,2014,0,65.3846666666667,1.73772978062923
"440","Tree Swallow",701,2014,0,65.454,2.91594208437225
"441","Tree Swallow",701,2014,1,61.0033333333333,7.19758690867929
"442","Tree Swallow",702,2014,0,73.1433333333333,2.38481683559457
"443","Tree Swallow",702,2014,1,70.5176666666667,2.65556746636417
"444","Tree Swallow",702,2014,2,77.9293333333333,12.3196968793591
"445","Tree Swallow",736,2014,0,102.407333333333,2.44282664610005
"446","Tree Swallow",738,2014,0,120.578333333333,2.21649155961251
"447","Tree Swallow",739,2014,0,121.835333333333,2.7807905028659
"448","Tree Swallow",226,2015,0,128.373333333333,3.75117483727103
"449","Tree Swallow",309,2015,1,122.568,3.72648246436044
"450","Tree Swallow",392,2015,1,109.693333333333,7.94743204527475
"451","Tree Swallow",392,2015,2,115.015666666667,1.4336804742072
"452","Tree Swallow",393,2015,1,119.428,2.12312314385232
"453","Tree Swallow",393,2015,2,124.182,4.72986961295113
"454","Tree Swallow",417,2015,0,72.199,4.40604169307709
"455","Tree Swallow",417,2015,1,77.6913333333333,3.12655028123799
"456","Tree Swallow",417,2015,2,87.3843333333333,3.45763979903667
"457","Tree Swallow",419,2015,1,89.286,3.56909654535283
"458","Tree Swallow",419,2015,2,89.5023333333333,7.90275135940466
"459","Tree Swallow",422,2015,0,120.479,2.73545606922054
"460","Tree Swallow",471,2015,0,45.3226666666667,2.82817121234865
"461","Tree Swallow",471,2015,1,81.8693333333333,7.681792078159
"462","Tree Swallow",471,2015,2,86.8,3.99173871798545
"463","Tree Swallow",471,2015,3,96.059,9.00139956143979
"464","Tree Swallow",498,2015,0,51.8103333333333,6.47479736278946
"465","Tree Swallow",503,2015,2,97.2236666666667,12.5281799018362
"466","Tree Swallow",505,2015,1,112.431,3.26007899265434
"467","Tree Swallow",506,2015,0,120.534666666667,2.6929318934852
"468","Tree Swallow",529,2015,2,89.4416666666667,2.1023963896187
"469","Tree Swallow",529,2015,3,99.1836666666667,3.18014218607649
"470","Tree Swallow",529,2015,4,107.5,8.08598341015095
"471","Tree Swallow",534,2015,0,108.73,1.68366017073624
"472","Tree Swallow",557,2015,2,104.374333333333,5.00352072332724
"473","Tree Swallow",557,2015,3,94.7756666666667,5.74540492754712
"474","Tree Swallow",557,2015,4,114.409333333333,9.04970046917296
"475","Tree Swallow",558,2015,2,103.421,3.72823357304659
"476","Tree Swallow",558,2015,3,101.211666666667,2.22572426528023
"477","Tree Swallow",558,2015,4,124.677,4.16922836446408
"478","Tree Swallow",558,2015,5,124.680333333333,3.55373365582187
"479","Tree Swallow",558,2015,6,116.787,14.2191312052018
"480","Tree Swallow",563,2015,0,103.512666666667,1.38557310398899
"481","Tree Swallow",567,2015,0,108.108666666667,1.76783293893651
"482","Tree Swallow",589,2015,0,95.661,1.36211751379015
"483","Tree Swallow",590,2015,0,92.654,1.19642292241073
"484","Tree Swallow",591,2015,0,98.6553333333333,1.63281768325528
"485","Tree Swallow",592,2015,0,98.9403333333333,1.4674777860578
"486","Tree Swallow",594,2015,0,100.816333333333,1.65776434285085
"487","Tree Swallow",594,2015,1,113.538333333333,4.10732929532103
"488","Tree Swallow",595,2015,0,101.243333333333,1.97182273980057
"489","Tree Swallow",618,2015,0,92.6046666666667,1.82833963771301
"490","Tree Swallow",619,2015,0,93.4326666666667,1.45562329213698
"491","Tree Swallow",620,2015,0,98.1806666666667,1.16925130108571
"492","Tree Swallow",621,2015,0,98.677,1.66280665602623
"493","Tree Swallow",621,2015,1,102.393,3.09069600585382
"494","Tree Swallow",622,2015,0,94.753,1.62178946445658
"495","Tree Swallow",622,2015,1,110.279666666667,6.12769419120464
"496","Tree Swallow",646,2015,0,83.2703333333333,2.01526019331776
"497","Tree Swallow",647,2015,0,85.1833333333333,1.39488498579515
"498","Tree Swallow",648,2015,0,92.6443333333333,2.0718587681453
"499","Tree Swallow",648,2015,1,86.853,1.7904728233003
"500","Tree Swallow",649,2015,0,88.5686666666667,1.60545239149262
"501","Tree Swallow",674,2015,0,68.7313333333333,1.49796512711842
"502","Tree Swallow",701,2015,0,71.7936666666667,2.81976540061883
"503","Tree Swallow",701,2015,1,75.9436666666667,9.35234277212568
"504","Tree Swallow",702,2015,0,74.2196666666667,2.61451559302119
"505","Tree Swallow",702,2015,1,71.8676666666667,2.28879169243497
"506","Tree Swallow",702,2015,2,92.6713333333333,6.08043053031886
"507","Tree Swallow",736,2015,0,99.6483333333333,2.08105121199307
"508","Tree Swallow",738,2015,0,120.561666666667,2.77370300591296
"509","Tree Swallow",739,2015,0,124.99,1.49687904731615
"510","Tree Swallow",116,2016,0,125.285333333333,2.16182239038538
"511","Tree Swallow",226,2016,0,123.779666666667,4.02680911137204
"512","Tree Swallow",309,2016,1,107.366,2.68845431345449
"513","Tree Swallow",336,2016,1,107.124333333333,4.68147198527049
"514","Tree Swallow",392,2016,1,104.277333333333,1.45090360211942
"515","Tree Swallow",392,2016,2,110.487666666667,1.44448724582693
"516","Tree Swallow",393,2016,1,118.524666666667,1.41092940863611
"517","Tree Swallow",393,2016,2,122.161666666667,3.4002035748377
"518","Tree Swallow",417,2016,0,68.5406666666667,4.04554920602237
"519","Tree Swallow",417,2016,1,71.5976666666667,4.72693443914265
"520","Tree Swallow",417,2016,2,84.5406666666667,2.63919204816764
"521","Tree Swallow",419,2016,1,90.9893333333333,1.62709414827313
"522","Tree Swallow",422,2016,0,122.158,2.49180771768222
"523","Tree Swallow",422,2016,1,113.697,4.99441411887288
"524","Tree Swallow",471,2016,0,46.478,3.46345412916571
"525","Tree Swallow",471,2016,1,66.4866666666667,7.8492266503496
"526","Tree Swallow",471,2016,2,72.616,4.61103363796053
"527","Tree Swallow",471,2016,3,74.976,12.2486230623
"528","Tree Swallow",498,2016,1,73.1556666666667,7.58546511313243
"529","Tree Swallow",503,2016,2,129.240333333333,8.71316320057622
"530","Tree Swallow",505,2016,1,106.203333333333,6.9457951485512
"531","Tree Swallow",506,2016,0,120.367666666667,2.22474066935996
"532","Tree Swallow",529,2016,2,86.6186666666667,3.7619102698649
"533","Tree Swallow",529,2016,3,99.673,2.4195086982237
"534","Tree Swallow",529,2016,4,100.969666666667,7.47489383881285
"535","Tree Swallow",529,2016,5,126.506666666667,14.9983645509087
"536","Tree Swallow",534,2016,0,108.323666666667,1.66408020936595
"537","Tree Swallow",557,2016,2,94.5956666666667,4.35834597243351
"538","Tree Swallow",557,2016,3,96.5826666666667,4.84915844947467
"539","Tree Swallow",557,2016,4,120.303666666667,9.03515345128048
"540","Tree Swallow",558,2016,2,102.045666666667,2.72312070077804
"541","Tree Swallow",558,2016,3,101.676333333333,2.62929856790904
"542","Tree Swallow",558,2016,4,121.407666666667,3.145383765971
"543","Tree Swallow",558,2016,5,126.917,2.85286241191435
"544","Tree Swallow",558,2016,6,115.397333333333,13.0435234525379
"545","Tree Swallow",563,2016,0,104.91,1.32959490354613
"546","Tree Swallow",567,2016,0,103.976,1.74023948864113
"547","Tree Swallow",567,2016,1,99.1493333333333,11.9650081499721
"548","Tree Swallow",589,2016,0,92.8513333333333,2.2193557779031
"549","Tree Swallow",590,2016,0,93.245,1.75973688126867
"550","Tree Swallow",591,2016,0,97.648,1.74119879903261
"551","Tree Swallow",592,2016,0,100.425,1.70489801036364
"552","Tree Swallow",594,2016,0,103.576333333333,2.11194854682675
"553","Tree Swallow",594,2016,1,102.675333333333,3.55707873944455
"554","Tree Swallow",595,2016,0,98.3196666666667,2.24554983324205
"555","Tree Swallow",595,2016,1,106.522,9.25271420935934
"556","Tree Swallow",618,2016,0,86.6226666666667,2.883699845191
"557","Tree Swallow",619,2016,0,93.2946666666667,2.10110520994462
"558","Tree Swallow",620,2016,0,91.604,1.99144150799362
"559","Tree Swallow",621,2016,0,92.6216666666667,1.95869243312252
"560","Tree Swallow",621,2016,1,102.806333333333,2.20010000581053
"561","Tree Swallow",622,2016,0,87.1956666666667,3.65574926972981
"562","Tree Swallow",622,2016,1,105.186,4.16747644904176
"563","Tree Swallow",646,2016,0,74.0663333333333,2.0054776328182
"564","Tree Swallow",647,2016,0,78.5426666666667,1.89825727509464
"565","Tree Swallow",648,2016,0,86.3546666666667,2.94546603198952
"566","Tree Swallow",648,2016,1,86.8036666666667,2.1733294755341
"567","Tree Swallow",649,2016,0,80.655,2.44034698990609
"568","Tree Swallow",674,2016,0,66.043,1.95646626687452
"569","Tree Swallow",701,2016,0,64.924,4.358733400001
"570","Tree Swallow",701,2016,1,64.5146666666667,6.6597223808218
"571","Tree Swallow",702,2016,0,71.6056666666667,3.30350403892603
"572","Tree Swallow",702,2016,1,69.178,2.86444602270766
"573","Tree Swallow",702,2016,2,86.8303333333333,6.60268215900077
"574","Tree Swallow",736,2016,0,96.0033333333333,3.04539220683532
"575","Tree Swallow",738,2016,0,114.771666666667,2.11826018962872
"576","Tree Swallow",739,2016,0,113.938333333333,2.093161324488
"577","Tree Swallow",116,2017,0,129.637666666667,1.46711691180349
"578","Tree Swallow",226,2017,0,128.667666666667,3.44777951974327
"579","Tree Swallow",309,2017,1,113.510666666667,4.28796942419329
"580","Tree Swallow",336,2017,1,106.026666666667,6.37475500622191
"581","Tree Swallow",392,2017,1,104.992,1.50754554310028
"582","Tree Swallow",392,2017,2,117.298333333333,1.4949053937516
"583","Tree Swallow",392,2017,3,89.353,13.4890959507988
"584","Tree Swallow",393,2017,1,121.179333333333,1.65027695460423
"585","Tree Swallow",393,2017,2,122.022,2.74177955320496
"586","Tree Swallow",417,2017,0,69.7543333333333,3.87302396848279
"587","Tree Swallow",417,2017,1,73.7276666666667,4.47066328027623
"588","Tree Swallow",417,2017,2,81.991,3.22258395532464
"589","Tree Swallow",419,2017,1,98.6383333333333,2.35854152566049
"590","Tree Swallow",419,2017,2,82.345,11.1708357277758
"591","Tree Swallow",422,2017,0,122.969,3.25764379283971
"592","Tree Swallow",422,2017,1,122.228666666667,3.15811696898939
"593","Tree Swallow",471,2017,0,53.6696666666667,5.78558878318169
"594","Tree Swallow",471,2017,1,84.455,8.98785674431261
"595","Tree Swallow",471,2017,2,76.4836666666667,3.69201077148137
"596","Tree Swallow",471,2017,3,77.193,9.09204630993671
"597","Tree Swallow",498,2017,1,70.0203333333333,7.71027902801095
"598","Tree Swallow",503,2017,2,123.041,5.30390071434184
"599","Tree Swallow",505,2017,1,107.389,3.25092835639188
"600","Tree Swallow",506,2017,0,115.707666666667,2.30694210652325
"601","Tree Swallow",529,2017,2,96.8293333333333,2.5982923744856
"602","Tree Swallow",529,2017,3,103.362333333333,3.95292167290723
"603","Tree Swallow",529,2017,4,105.968666666667,6.78097919048689
"604","Tree Swallow",529,2017,5,129.386666666667,9.85692016710168
"605","Tree Swallow",534,2017,0,101.208333333333,1.65464291312219
"606","Tree Swallow",557,2017,2,102.604333333333,4.25838300659211
"607","Tree Swallow",557,2017,3,97.8193333333333,3.60578610754623
"608","Tree Swallow",557,2017,4,117.427333333333,6.29787853012554
"609","Tree Swallow",557,2017,5,133.548666666667,7.66019088515561
"610","Tree Swallow",558,2017,2,101.748666666667,4.20762002137833
"611","Tree Swallow",558,2017,3,98.9423333333333,2.12348242628952
"612","Tree Swallow",558,2017,4,119.013,3.85829752869579
"613","Tree Swallow",558,2017,5,130.661333333333,3.75925731504805
"614","Tree Swallow",558,2017,6,113.945333333333,13.5329496094015
"615","Tree Swallow",563,2017,0,99.7753333333333,1.49742188877859
"616","Tree Swallow",567,2017,0,102.617,1.73031085604663
"617","Tree Swallow",589,2017,0,92.771,1.56824066805162
"618","Tree Swallow",590,2017,0,90.4973333333333,1.27901192829719
"619","Tree Swallow",591,2017,0,96.3426666666667,1.66538405687934
"620","Tree Swallow",592,2017,0,95.4913333333333,1.37230437415343
"621","Tree Swallow",594,2017,0,98.1886666666667,1.72763802148096
"622","Tree Swallow",594,2017,1,104.207,4.51674122760048
"623","Tree Swallow",595,2017,0,94.9733333333333,1.69417993065512
"624","Tree Swallow",595,2017,1,100.678333333333,12.6837621849069
"625","Tree Swallow",618,2017,0,88.0943333333333,1.77552397449793
"626","Tree Swallow",619,2017,0,91.4906666666667,1.60876005830492
"627","Tree Swallow",620,2017,0,92.1246666666667,1.52749336088402
"628","Tree Swallow",621,2017,0,93.841,1.39631738300361
"629","Tree Swallow",621,2017,1,97.7536666666667,2.14736822311657
"630","Tree Swallow",622,2017,0,94.013,2.72469673984244
"631","Tree Swallow",622,2017,1,92.8416666666667,4.1764113015054
"632","Tree Swallow",646,2017,0,76.897,2.03152652784661
"633","Tree Swallow",647,2017,0,80.8876666666667,1.9396654323754
"634","Tree Swallow",648,2017,0,89.028,2.05701071890724
"635","Tree Swallow",648,2017,1,82.4093333333333,2.1010912443366
"636","Tree Swallow",649,2017,0,88.122,1.88121299186818
"637","Tree Swallow",674,2017,0,65.6733333333333,2.68372061530304
"638","Tree Swallow",701,2017,0,66.903,2.804082492761
"639","Tree Swallow",701,2017,1,79.509,5.7131543281675
"640","Tree Swallow",702,2017,0,76.2873333333333,5.08750762163118
"641","Tree Swallow",702,2017,1,73.0753333333333,2.58144911152516
"642","Tree Swallow",702,2017,2,72.5723333333333,7.68616464377386
"643","Tree Swallow",736,2017,0,102.679666666667,2.43892790900783
"644","Tree Swallow",738,2017,0,113.752333333333,2.24291583570085
"645","Tree Swallow",739,2017,0,116.257666666667,2.10778449421351
"646","Tree Swallow",116,2018,0,124.357333333333,1.55105818160266
"647","Tree Swallow",226,2018,0,118.326,2.62005322330757
"648","Tree Swallow",309,2018,1,118.117333333333,3.72901256820087
"649","Tree Swallow",336,2018,1,108.343666666667,1.54435150232816
"650","Tree Swallow",392,2018,1,107.350666666667,1.64091349190575
"651","Tree Swallow",392,2018,2,117.809666666667,1.6104774969384
"652","Tree Swallow",392,2018,3,104.784333333333,6.56166948200071
"653","Tree Swallow",393,2018,1,120.299333333333,1.04885632417019
"654","Tree Swallow",393,2018,2,118.435666666667,2.07716941207927
"655","Tree Swallow",417,2018,0,71.8333333333333,3.72793795495861
"656","Tree Swallow",417,2018,1,81.3246666666667,3.94737703849661
"657","Tree Swallow",417,2018,2,85.8383333333333,2.40085788731598
"658","Tree Swallow",419,2018,0,110.882,3.72657641684657
"659","Tree Swallow",419,2018,1,104.929,2.89863640890169
"660","Tree Swallow",422,2018,0,120.667333333333,2.07366814817411
"661","Tree Swallow",422,2018,1,120.207333333333,2.51033466871223
"662","Tree Swallow",471,2018,0,44.9566666666667,4.11579504006529
"663","Tree Swallow",471,2018,2,82.2466666666667,3.21153029948503
"664","Tree Swallow",471,2018,3,87.177,5.48200283823099
"665","Tree Swallow",498,2018,0,54.1766666666667,7.40245821905021
"666","Tree Swallow",498,2018,1,103.282666666667,6.69221150197388
"667","Tree Swallow",503,2018,2,117.192,2.64426424129521
"668","Tree Swallow",505,2018,0,112.697333333333,5.25981128563335
"669","Tree Swallow",505,2018,1,119.255,2.53102950795192
"670","Tree Swallow",506,2018,0,117.068333333333,1.67946541799834
"671","Tree Swallow",529,2018,2,87.956,2.55608591243148
"672","Tree Swallow",529,2018,3,108.719333333333,2.9218838712963
"673","Tree Swallow",529,2018,4,99.6996666666667,9.70825507636489
"674","Tree Swallow",529,2018,5,114.175333333333,10.8128733908188
"675","Tree Swallow",534,2018,0,112.642333333333,1.68503837948449
"676","Tree Swallow",557,2018,2,94.3046666666667,2.83369985010808
"677","Tree Swallow",557,2018,3,94.727,2.66649102594848
"678","Tree Swallow",557,2018,4,113.997666666667,3.20641361206556
"679","Tree Swallow",557,2018,5,120.304,5.32030881578301
"680","Tree Swallow",558,2018,2,96.4633333333333,2.57051059722883
"681","Tree Swallow",558,2018,3,101.436,2.39676563208945
"682","Tree Swallow",558,2018,4,115.360333333333,2.73623626267616
"683","Tree Swallow",558,2018,5,128.302,3.30662576120152
"684","Tree Swallow",558,2018,6,116.077,12.4498756674398
"685","Tree Swallow",563,2018,0,109.564666666667,1.46373918431148
"686","Tree Swallow",567,2018,0,111.034666666667,1.42786944756
"687","Tree Swallow",567,2018,1,110.813666666667,8.69368391049119
"688","Tree Swallow",589,2018,0,101.554666666667,1.22862310214782
"689","Tree Swallow",590,2018,0,100.084333333333,1.63771647749005
"690","Tree Swallow",591,2018,0,104.893333333333,1.76417865620214
"691","Tree Swallow",592,2018,0,107.053333333333,1.46237309440668
"692","Tree Swallow",594,2018,0,101.993333333333,1.82621664778223
"693","Tree Swallow",594,2018,1,117.685666666667,3.82043537628594
"694","Tree Swallow",595,2018,0,101.599333333333,2.20372828671685
"695","Tree Swallow",595,2018,1,102.582666666667,8.23385885836377
"696","Tree Swallow",618,2018,0,94.1396666666667,2.76502712715327
"697","Tree Swallow",619,2018,0,101.192333333333,1.8021534732839
"698","Tree Swallow",620,2018,0,100.695666666667,1.82048142160923
"699","Tree Swallow",621,2018,0,99.8323333333333,1.51249807901868
"700","Tree Swallow",621,2018,1,106.634,3.07471331248706
"701","Tree Swallow",622,2018,0,99.6343333333333,2.42636565786309
"702","Tree Swallow",622,2018,1,108.293666666667,3.05186246583826
"703","Tree Swallow",646,2018,0,76.533,2.74919934387162
"704","Tree Swallow",647,2018,0,83.389,2.26068925447565
"705","Tree Swallow",648,2018,0,91.1076666666667,2.61986560485163
"706","Tree Swallow",648,2018,1,87.8616666666667,2.2018507225568
"707","Tree Swallow",649,2018,0,87.3273333333333,1.93944322824038
"708","Tree Swallow",674,2018,0,70.1946666666667,2.27387225980414
"709","Tree Swallow",701,2018,0,66.2673333333333,3.05870093983845
"710","Tree Swallow",701,2018,1,84.823,6.528849793535
"711","Tree Swallow",702,2018,0,69.275,4.4282326890363
"712","Tree Swallow",702,2018,1,68.443,3.4265626280304
"713","Tree Swallow",702,2018,2,73.0513333333333,10.0216520290828
"714","Tree Swallow",736,2018,0,108.390666666667,2.63799783290494
"715","Tree Swallow",738,2018,0,115.253666666667,1.73618105731425
"716","Tree Swallow",739,2018,0,120.408333333333,1.63559029326565
"717","Tree Swallow",116,2019,0,131.685333333333,0.977054980217076
"718","Tree Swallow",226,2019,0,128.479,3.38310125841783
"719","Tree Swallow",309,2019,1,116.100666666667,4.83759585608159
"720","Tree Swallow",336,2019,1,106.736,2.16776468616365
"721","Tree Swallow",392,2019,1,104.697666666667,2.07469580335232
"722","Tree Swallow",392,2019,2,117.919333333333,1.9080635360774
"723","Tree Swallow",392,2019,3,102.906666666667,10.9130038687813
"724","Tree Swallow",393,2019,1,127.546333333333,1.71857626841301
"725","Tree Swallow",393,2019,2,126.014333333333,2.4401050373061
"726","Tree Swallow",417,2019,0,76.2023333333333,3.33653093823351
"727","Tree Swallow",417,2019,1,79.9933333333333,3.05391514094911
"728","Tree Swallow",417,2019,2,85.4333333333333,2.30622240387769
"729","Tree Swallow",417,2019,3,122.729666666667,14.0139948113453
"730","Tree Swallow",419,2019,0,84.7663333333333,4.2527358029264
"731","Tree Swallow",419,2019,1,95.1843333333333,3.5378703666376
"732","Tree Swallow",419,2019,2,89.7133333333333,9.9562475115071
"733","Tree Swallow",422,2019,0,122.123333333333,1.52629139114799
"734","Tree Swallow",422,2019,1,126.505666666667,2.28612700459006
"735","Tree Swallow",471,2019,0,60.843,4.04175658166372
"736","Tree Swallow",471,2019,1,81.4663333333333,8.54220051384666
"737","Tree Swallow",471,2019,2,77.3366666666667,2.50241408396733
"738","Tree Swallow",471,2019,3,86.6356666666667,5.37666849237654
"739","Tree Swallow",498,2019,0,57.495,9.3092890502376
"740","Tree Swallow",498,2019,1,75.5993333333333,6.4971432578013
"741","Tree Swallow",503,2019,2,116.799,3.81874236685605
"742","Tree Swallow",503,2019,3,97.2066666666667,9.158197407176
"743","Tree Swallow",505,2019,0,116.592666666667,4.1999157911923
"744","Tree Swallow",505,2019,1,111.2,1.58119155140695
"745","Tree Swallow",506,2019,0,116.592666666667,1.24603253886816
"746","Tree Swallow",529,2019,2,90.108,5.34145857669756
"747","Tree Swallow",529,2019,3,103.922,3.3005374081192
"748","Tree Swallow",529,2019,4,107.987333333333,8.11491159238797
"749","Tree Swallow",529,2019,5,120.701,13.3593072186817
"750","Tree Swallow",534,2019,0,110.436,1.43686888664175
"751","Tree Swallow",557,2019,2,98.783,2.81754453127693
"752","Tree Swallow",557,2019,3,100.19,2.46858893103667
"753","Tree Swallow",557,2019,4,113.483666666667,3.50340184635657
"754","Tree Swallow",557,2019,5,133.975,7.63608614434565
"755","Tree Swallow",558,2019,2,101.762,2.15458505183291
"756","Tree Swallow",558,2019,3,99.5383333333333,2.56802040460904
"757","Tree Swallow",558,2019,4,107.891333333333,2.99797501217294
"758","Tree Swallow",558,2019,5,126.559,4.11997294396694
"759","Tree Swallow",563,2019,0,105.281333333333,1.38738116526116
"760","Tree Swallow",567,2019,0,108.174666666667,1.66124796578462
"761","Tree Swallow",589,2019,0,95.62,2.09006924841126
"762","Tree Swallow",590,2019,0,96.068,1.65134843402299
"763","Tree Swallow",591,2019,0,95.637,1.32909235777597
"764","Tree Swallow",592,2019,0,99.2976666666667,1.52572512856835
"765","Tree Swallow",594,2019,0,100.048,1.88756023158889
"766","Tree Swallow",594,2019,1,113.534666666667,4.64844069438183
"767","Tree Swallow",595,2019,0,95.4156666666667,2.18765090779746
"768","Tree Swallow",595,2019,1,82.872,9.82617934907563
"769","Tree Swallow",618,2019,0,89.7706666666667,2.30532233304629
"770","Tree Swallow",619,2019,0,93.0596666666667,1.49002682823896
"771","Tree Swallow",620,2019,0,94.287,1.77435822643152
"772","Tree Swallow",621,2019,0,93.5136666666667,1.42892517810081
"773","Tree Swallow",621,2019,1,103.836333333333,2.41070191371611
"774","Tree Swallow",622,2019,0,99.1626666666667,3.68067774806723
"775","Tree Swallow",622,2019,1,105.266,4.06547496555633
"776","Tree Swallow",646,2019,0,83.643,2.58800764962765
"777","Tree Swallow",647,2019,0,85.3183333333333,2.44151269031336
"778","Tree Swallow",648,2019,0,92.2123333333333,2.22611015249152
"779","Tree Swallow",648,2019,1,91.6193333333333,2.01257125005993
"780","Tree Swallow",649,2019,0,85.4303333333333,2.29206553360916
"781","Tree Swallow",674,2019,0,75.8903333333333,4.12585111680426
"782","Tree Swallow",674,2019,1,93.4966666666667,12.0882600443235
"783","Tree Swallow",701,2019,0,70.1343333333333,5.32807820525773
"784","Tree Swallow",701,2019,1,71.8163333333333,4.61992580680422
"785","Tree Swallow",702,2019,0,68.9283333333333,5.83339867220749
"786","Tree Swallow",702,2019,1,63.409,2.51511980016917
"787","Tree Swallow",702,2019,2,85.4403333333333,11.1870232733643
"788","Tree Swallow",736,2019,0,98.9996666666667,2.32238333980731
"789","Tree Swallow",738,2019,0,118.128333333333,2.19046340581157
"790","Tree Swallow",739,2019,0,118.824333333333,1.7545656791534
"791","Tree Swallow",116,2020,0,124.874,0.922175400428994
"792","Tree Swallow",226,2020,0,122.789666666667,2.76151562462908
"793","Tree Swallow",309,2020,1,120.744,2.94369707184975
"794","Tree Swallow",336,2020,1,109.676,2.13772791226471
"795","Tree Swallow",336,2020,2,111.901,5.30803705894558
"796","Tree Swallow",392,2020,0,97.594,4.05059252043314
"797","Tree Swallow",392,2020,1,103.037666666667,1.78399610507514
"798","Tree Swallow",392,2020,2,121.343333333333,1.4670286113562
"799","Tree Swallow",392,2020,3,120.563,7.36524133526135
"800","Tree Swallow",393,2020,1,121.422666666667,1.18539217438419
"801","Tree Swallow",393,2020,2,122.985333333333,1.45664872134224
"802","Tree Swallow",417,2020,0,68.49,5.29117808449504
"803","Tree Swallow",417,2020,1,82.263,2.90826127801827
"804","Tree Swallow",417,2020,2,96.4693333333333,2.69990544007577
"805","Tree Swallow",419,2020,0,89.36,4.63057383823614
"806","Tree Swallow",419,2020,1,99.4376666666667,2.39569635163254
"807","Tree Swallow",419,2020,2,96.034,6.55060919510104
"808","Tree Swallow",422,2020,0,119.617333333333,1.26046121573853
"809","Tree Swallow",422,2020,1,124.125333333333,1.78344753700839
"810","Tree Swallow",471,2020,0,51.8896666666667,5.02924026483484
"811","Tree Swallow",471,2020,1,64.9313333333333,5.36919245617371
"812","Tree Swallow",471,2020,2,81.031,2.50415573237315
"813","Tree Swallow",471,2020,3,84.1906666666667,4.8473510112395
"814","Tree Swallow",498,2020,0,66.405,9.94923635769937
"815","Tree Swallow",498,2020,1,79.9296666666667,6.34939562718366
"816","Tree Swallow",503,2020,2,114.296333333333,2.87540302156079
"817","Tree Swallow",505,2020,0,117.449666666667,2.98525886298802
"818","Tree Swallow",505,2020,1,113.989666666667,1.70524558633808
"819","Tree Swallow",506,2020,0,117.744333333333,1.60825890985538
"820","Tree Swallow",529,2020,2,102.068666666667,2.95660820303339
"821","Tree Swallow",529,2020,3,113.578333333333,3.20758893321402
"822","Tree Swallow",529,2020,4,124.553333333333,8.24555346471882
"823","Tree Swallow",529,2020,5,131.176666666667,10.258680993877
"824","Tree Swallow",534,2020,0,112.650666666667,1.66199286871339
"825","Tree Swallow",557,2020,2,94.576,6.01755440249572
"826","Tree Swallow",557,2020,3,100.829333333333,2.39529790205077
"827","Tree Swallow",557,2020,4,109.61,2.00729745703694
"828","Tree Swallow",557,2020,5,132.177666666667,6.83556943924512
"829","Tree Swallow",558,2020,2,101.141333333333,1.68314265942002
"830","Tree Swallow",558,2020,3,109.586333333333,2.53127418610153
"831","Tree Swallow",558,2020,4,115.386666666667,2.14616500537564
"832","Tree Swallow",558,2020,5,128.010333333333,3.14751682700522
"833","Tree Swallow",558,2020,6,129.664,11.717687715663
"834","Tree Swallow",563,2020,0,104.878666666667,1.85177966243151
"835","Tree Swallow",567,2020,0,114.047666666667,2.11948703636547
"836","Tree Swallow",567,2020,1,106.914666666667,12.6100907881525
"837","Tree Swallow",589,2020,0,94.4326666666667,1.76498478161013
"838","Tree Swallow",590,2020,0,91.795,2.38233782473654
"839","Tree Swallow",591,2020,0,98.2603333333333,2.54205571102763
"840","Tree Swallow",592,2020,0,101.050666666667,2.13532653912663
"841","Tree Swallow",594,2020,0,102.472666666667,2.58472690239071
"842","Tree Swallow",594,2020,1,112.366333333333,2.94477341273879
"843","Tree Swallow",595,2020,0,102.108,2.93664388246702
"844","Tree Swallow",595,2020,1,102.321666666667,5.6069013727034
"845","Tree Swallow",618,2020,0,94.5906666666667,3.27556956994627
"846","Tree Swallow",619,2020,0,93.8043333333333,2.33378020935507
"847","Tree Swallow",620,2020,0,91.648,2.02009643248341
"848","Tree Swallow",620,2020,1,101.476333333333,11.5243963164689
"849","Tree Swallow",621,2020,0,94.7783333333333,1.93970393944019
"850","Tree Swallow",621,2020,1,103.389666666667,2.92711733522708
"851","Tree Swallow",622,2020,0,95.4276666666667,3.40518716892928
"852","Tree Swallow",622,2020,1,102.112333333333,3.30505002596232
"853","Tree Swallow",646,2020,0,82.9893333333333,2.5906479320416
"854","Tree Swallow",647,2020,0,80.0006666666667,2.12842107699171
"855","Tree Swallow",648,2020,0,87.7016666666667,2.9271464974889
